series_id,year,period,value,footnote_codes
CUSR0000SAF1,1951,M11,28.6,
CUSR0000SAF1,1951,M12,28.9,
CUSR0000SAF1,1952,M01,28.9,
CUSR0000SAF1,1952,M02,28.6,
CUSR0000SAF1,1952,M03,28.5,
CUSR0000SAF1,1952,M04,28.7,
CUSR0000SAF1,1952,M05,28.7,
CUSR0000SAF1,1952,M06,28.6,
CUSR0000SAF1,1952,M07,28.9,
CUSR0000SAF1,1952,M08,28.9,
CUSR0000SAF1,1952,M09,28.7,
CUSR0000SAF1,1952,M10,28.8,
CUSR0000SAF1,1952,M11,28.8,
CUSR0000SAF1,1952,M12,28.6,
CUSR0000SAF1,1953,M01,28.4,
CUSR0000SAF1,1953,M02,28.3,
CUSR0000SAF1,1953,M03,28.3,
CUSR0000SAF1,1953,M04,28.1,
CUSR0000SAF1,1953,M05,28.2,
CUSR0000SAF1,1953,M06,28.4,
CUSR0000SAF1,1953,M07,28.2,
CUSR0000SAF1,1953,M08,28.3,
CUSR0000SAF1,1953,M09,28.4,
CUSR0000SAF1,1953,M10,28.4,
CUSR0000SAF1,1953,M11,28.1,
CUSR0000SAF1,1953,M12,28.3,
CUSR0000SAF1,1954,M01,28.5,
CUSR0000SAF1,1954,M02,28.5,
CUSR0000SAF1,1954,M03,28.4,
CUSR0000SAF1,1954,M04,28.4,
CUSR0000SAF1,1954,M05,28.4,
CUSR0000SAF1,1954,M06,28.4,
CUSR0000SAF1,1954,M07,28.4,
CUSR0000SAF1,1954,M08,28.3,
CUSR0000SAF1,1954,M09,28.0,
CUSR0000SAF1,1954,M10,27.9,
CUSR0000SAF1,1954,M11,27.9,
CUSR0000SAF1,1954,M12,27.8,
CUSR0000SAF1,1955,M01,27.8,
CUSR0000SAF1,1955,M02,28.0,
CUSR0000SAF1,1955,M03,28.0,
CUSR0000SAF1,1955,M04,28.0,
CUSR0000SAF1,1955,M05,27.9,
CUSR0000SAF1,1955,M06,27.7,
CUSR0000SAF1,1955,M07,27.7,
CUSR0000SAF1,1955,M08,27.6,
CUSR0000SAF1,1955,M09,27.8,
CUSR0000SAF1,1955,M10,27.7,
CUSR0000SAF1,1955,M11,27.6,
CUSR0000SAF1,1955,M12,27.6,
CUSR0000SAF1,1956,M01,27.5,
CUSR0000SAF1,1956,M02,27.5,
CUSR0000SAF1,1956,M03,27.5,
CUSR0000SAF1,1956,M04,27.6,
CUSR0000SAF1,1956,M05,27.8,
CUSR0000SAF1,1956,M06,28.1,
CUSR0000SAF1,1956,M07,28.4,
CUSR0000SAF1,1956,M08,28.2,
CUSR0000SAF1,1956,M09,28.2,
CUSR0000SAF1,1956,M10,28.3,
CUSR0000SAF1,1956,M11,28.4,
CUSR0000SAF1,1956,M12,28.5,
CUSR0000SAF1,1957,M01,28.4,
CUSR0000SAF1,1957,M02,28.7,
CUSR0000SAF1,1957,M03,28.6,
CUSR0000SAF1,1957,M04,28.6,
CUSR0000SAF1,1957,M05,28.7,
CUSR0000SAF1,1957,M06,28.9,
CUSR0000SAF1,1957,M07,29.1,
CUSR0000SAF1,1957,M08,29.4,
CUSR0000SAF1,1957,M09,29.2,
CUSR0000SAF1,1957,M10,29.2,
CUSR0000SAF1,1957,M11,29.2,
CUSR0000SAF1,1957,M12,29.2,
CUSR0000SAF1,1958,M01,29.8,
CUSR0000SAF1,1958,M02,29.9,
CUSR0000SAF1,1958,M03,30.5,
CUSR0000SAF1,1958,M04,30.6,
CUSR0000SAF1,1958,M05,30.5,
CUSR0000SAF1,1958,M06,30.3,
CUSR0000SAF1,1958,M07,30.2,
CUSR0000SAF1,1958,M08,30.1,
CUSR0000SAF1,1958,M09,30.0,
CUSR0000SAF1,1958,M10,30.0,
CUSR0000SAF1,1958,M11,30.0,
CUSR0000SAF1,1958,M12,29.9,
CUSR0000SAF1,1959,M01,30.0,
CUSR0000SAF1,1959,M02,29.8,
CUSR0000SAF1,1959,M03,29.7,
CUSR0000SAF1,1959,M04,29.5,
CUSR0000SAF1,1959,M05,29.5,
CUSR0000SAF1,1959,M06,29.7,
CUSR0000SAF1,1959,M07,29.6,
CUSR0000SAF1,1959,M08,29.6,
CUSR0000SAF1,1959,M09,29.7,
CUSR0000SAF1,1959,M10,29.7,
CUSR0000SAF1,1959,M11,29.7,
CUSR0000SAF1,1959,M12,29.6,
CUSR0000SAF1,1960,M01,29.6,
CUSR0000SAF1,1960,M02,29.5,
CUSR0000SAF1,1960,M03,29.6,
CUSR0000SAF1,1960,M04,30.0,
CUSR0000SAF1,1960,M05,30.0,
CUSR0000SAF1,1960,M06,30.0,
CUSR0000SAF1,1960,M07,29.9,
CUSR0000SAF1,1960,M08,30.0,
CUSR0000SAF1,1960,M09,30.1,
CUSR0000SAF1,1960,M10,30.3,
CUSR0000SAF1,1960,M11,30.5,
CUSR0000SAF1,1960,M12,30.5,
CUSR0000SAF1,1961,M01,30.5,
CUSR0000SAF1,1961,M02,30.5,
CUSR0000SAF1,1961,M03,30.5,
CUSR0000SAF1,1961,M04,30.4,
CUSR0000SAF1,1961,M05,30.3,
CUSR0000SAF1,1961,M06,30.2,
CUSR0000SAF1,1961,M07,30.3,
CUSR0000SAF1,1961,M08,30.3,
CUSR0000SAF1,1961,M09,30.3,
CUSR0000SAF1,1961,M10,30.3,
CUSR0000SAF1,1961,M11,30.3,
CUSR0000SAF1,1961,M12,30.3,
CUSR0000SAF1,1962,M01,30.4,
CUSR0000SAF1,1962,M02,30.5,
CUSR0000SAF1,1962,M03,30.6,
CUSR0000SAF1,1962,M04,30.7,
CUSR0000SAF1,1962,M05,30.6,
CUSR0000SAF1,1962,M06,30.5,
CUSR0000SAF1,1962,M07,30.4,
CUSR0000SAF1,1962,M08,30.6,
CUSR0000SAF1,1962,M09,30.9,
CUSR0000SAF1,1962,M10,30.8,
CUSR0000SAF1,1962,M11,30.9,
CUSR0000SAF1,1962,M12,30.7,
CUSR0000SAF1,1963,M01,31.0,
CUSR0000SAF1,1963,M02,31.1,
CUSR0000SAF1,1963,M03,31.0,
CUSR0000SAF1,1963,M04,30.9,
CUSR0000SAF1,1963,M05,30.9,
CUSR0000SAF1,1963,M06,31.0,
CUSR0000SAF1,1963,M07,31.2,
CUSR0000SAF1,1963,M08,31.2,
CUSR0000SAF1,1963,M09,31.1,
CUSR0000SAF1,1963,M10,31.0,
CUSR0000SAF1,1963,M11,31.2,
CUSR0000SAF1,1963,M12,31.3,
CUSR0000SAF1,1964,M01,31.4,
CUSR0000SAF1,1964,M02,31.4,
CUSR0000SAF1,1964,M03,31.4,
CUSR0000SAF1,1964,M04,31.4,
CUSR0000SAF1,1964,M05,31.4,
CUSR0000SAF1,1964,M06,31.4,
CUSR0000SAF1,1964,M07,31.5,
CUSR0000SAF1,1964,M08,31.4,
CUSR0000SAF1,1964,M09,31.6,
CUSR0000SAF1,1964,M10,31.6,
CUSR0000SAF1,1964,M11,31.7,
CUSR0000SAF1,1964,M12,31.7,
CUSR0000SAF1,1965,M01,31.6,
CUSR0000SAF1,1965,M02,31.5,
CUSR0000SAF1,1965,M03,31.7,
CUSR0000SAF1,1965,M04,31.8,
CUSR0000SAF1,1965,M05,32.1,
CUSR0000SAF1,1965,M06,32.6,
CUSR0000SAF1,1965,M07,32.5,
CUSR0000SAF1,1965,M08,32.4,
CUSR0000SAF1,1965,M09,32.3,
CUSR0000SAF1,1965,M10,32.5,
CUSR0000SAF1,1965,M11,32.6,
CUSR0000SAF1,1965,M12,32.8,
CUSR0000SAF1,1966,M01,33.0,
CUSR0000SAF1,1966,M02,33.5,
CUSR0000SAF1,1966,M03,33.8,
CUSR0000SAF1,1966,M04,33.8,
CUSR0000SAF1,1966,M05,33.7,
CUSR0000SAF1,1966,M06,33.7,
CUSR0000SAF1,1966,M07,33.5,
CUSR0000SAF1,1966,M08,34.0,
CUSR0000SAF1,1966,M09,34.1,
CUSR0000SAF1,1966,M10,34.2,
CUSR0000SAF1,1966,M11,34.1,
CUSR0000SAF1,1966,M12,34.0,
CUSR0000SAF1,1967,M01,33.9,
CUSR0000SAF1,1967,M02,33.8,
CUSR0000SAF1,1967,M03,33.8,
CUSR0000SAF1,1967,M04,33.7,
CUSR0000SAF1,1967,M05,33.7,
CUSR0000SAF1,1967,M06,34.0,
CUSR0000SAF1,1967,M07,34.1,
CUSR0000SAF1,1967,M08,34.3,
CUSR0000SAF1,1967,M09,34.3,
CUSR0000SAF1,1967,M10,34.4,
CUSR0000SAF1,1967,M11,34.5,
CUSR0000SAF1,1967,M12,34.6,
CUSR0000SAF1,1968,M01,34.6,
CUSR0000SAF1,1968,M02,34.8,
CUSR0000SAF1,1968,M03,34.9,
CUSR0000SAF1,1968,M04,35.0,
CUSR0000SAF1,1968,M05,35.1,
CUSR0000SAF1,1968,M06,35.2,
CUSR0000SAF1,1968,M07,35.3,
CUSR0000SAF1,1968,M08,35.4,
CUSR0000SAF1,1968,M09,35.6,
CUSR0000SAF1,1968,M10,35.9,
CUSR0000SAF1,1968,M11,35.9,
CUSR0000SAF1,1968,M12,36.0,
CUSR0000SAF1,1969,M01,36.1,
CUSR0000SAF1,1969,M02,36.1,
CUSR0000SAF1,1969,M03,36.2,
CUSR0000SAF1,1969,M04,36.4,
CUSR0000SAF1,1969,M05,36.6,
CUSR0000SAF1,1969,M06,37.0,
CUSR0000SAF1,1969,M07,37.3,
CUSR0000SAF1,1969,M08,37.5,
CUSR0000SAF1,1969,M09,37.7,
CUSR0000SAF1,1969,M10,37.8,
CUSR0000SAF1,1969,M11,38.2,
CUSR0000SAF1,1969,M12,38.6,
CUSR0000SAF1,1970,M01,38.7,
CUSR0000SAF1,1970,M02,38.9,
CUSR0000SAF1,1970,M03,38.9,
CUSR0000SAF1,1970,M04,39.0,
CUSR0000SAF1,1970,M05,39.2,
CUSR0000SAF1,1970,M06,39.2,
CUSR0000SAF1,1970,M07,39.2,
CUSR0000SAF1,1970,M08,39.2,
CUSR0000SAF1,1970,M09,39.4,
CUSR0000SAF1,1970,M10,39.5,
CUSR0000SAF1,1970,M11,39.5,
CUSR0000SAF1,1970,M12,39.5,
CUSR0000SAF1,1971,M01,39.4,
CUSR0000SAF1,1971,M02,39.5,
CUSR0000SAF1,1971,M03,39.8,
CUSR0000SAF1,1971,M04,40.1,
CUSR0000SAF1,1971,M05,40.3,
CUSR0000SAF1,1971,M06,40.5,
CUSR0000SAF1,1971,M07,40.6,
CUSR0000SAF1,1971,M08,40.6,
CUSR0000SAF1,1971,M09,40.6,
CUSR0000SAF1,1971,M10,40.7,
CUSR0000SAF1,1971,M11,40.9,
CUSR0000SAF1,1971,M12,41.3,
CUSR0000SAF1,1972,M01,41.1,
CUSR0000SAF1,1972,M02,41.7,
CUSR0000SAF1,1972,M03,41.6,
CUSR0000SAF1,1972,M04,41.6,
CUSR0000SAF1,1972,M05,41.7,
CUSR0000SAF1,1972,M06,41.9,
CUSR0000SAF1,1972,M07,42.1,
CUSR0000SAF1,1972,M08,42.2,
CUSR0000SAF1,1972,M09,42.5,
CUSR0000SAF1,1972,M10,42.8,
CUSR0000SAF1,1972,M11,43.0,
CUSR0000SAF1,1972,M12,43.2,
CUSR0000SAF1,1973,M01,44.0,
CUSR0000SAF1,1973,M02,44.6,
CUSR0000SAF1,1973,M03,45.8,
CUSR0000SAF1,1973,M04,46.5,
CUSR0000SAF1,1973,M05,47.1,
CUSR0000SAF1,1973,M06,47.6,
CUSR0000SAF1,1973,M07,47.7,
CUSR0000SAF1,1973,M08,50.5,
CUSR0000SAF1,1973,M09,50.4,
CUSR0000SAF1,1973,M10,50.7,
CUSR0000SAF1,1973,M11,51.4,
CUSR0000SAF1,1973,M12,51.9,
CUSR0000SAF1,1974,M01,52.5,
CUSR0000SAF1,1974,M02,53.6,
CUSR0000SAF1,1974,M03,54.2,
CUSR0000SAF1,1974,M04,54.1,
CUSR0000SAF1,1974,M05,54.5,
CUSR0000SAF1,1974,M06,54.5,
CUSR0000SAF1,1974,M07,54.3,
CUSR0000SAF1,1974,M08,55.1,
CUSR0000SAF1,1974,M09,56.2,
CUSR0000SAF1,1974,M10,56.8,
CUSR0000SAF1,1974,M11,57.5,
CUSR0000SAF1,1974,M12,58.2,
CUSR0000SAF1,1975,M01,58.4,
CUSR0000SAF1,1975,M02,58.5,
CUSR0000SAF1,1975,M03,58.4,
CUSR0000SAF1,1975,M04,58.3,
CUSR0000SAF1,1975,M05,58.6,
CUSR0000SAF1,1975,M06,59.2,
CUSR0000SAF1,1975,M07,60.3,
CUSR0000SAF1,1975,M08,60.3,
CUSR0000SAF1,1975,M09,60.7,
CUSR0000SAF1,1975,M10,61.3,
CUSR0000SAF1,1975,M11,61.7,
CUSR0000SAF1,1975,M12,62.1,
CUSR0000SAF1,1976,M01,61.9,
CUSR0000SAF1,1976,M02,61.3,
CUSR0000SAF1,1976,M03,60.9,
CUSR0000SAF1,1976,M04,60.9,
CUSR0000SAF1,1976,M05,61.1,
CUSR0000SAF1,1976,M06,61.3,
CUSR0000SAF1,1976,M07,61.6,
CUSR0000SAF1,1976,M08,61.8,
CUSR0000SAF1,1976,M09,62.1,
CUSR0000SAF1,1976,M10,62.4,
CUSR0000SAF1,1976,M11,62.3,
CUSR0000SAF1,1976,M12,62.5,
CUSR0000SAF1,1977,M01,62.7,
CUSR0000SAF1,1977,M02,63.9,
CUSR0000SAF1,1977,M03,64.2,
CUSR0000SAF1,1977,M04,65.0,
CUSR0000SAF1,1977,M05,65.3,
CUSR0000SAF1,1977,M06,65.7,
CUSR0000SAF1,1977,M07,65.9,
CUSR0000SAF1,1977,M08,66.2,
CUSR0000SAF1,1977,M09,66.4,
CUSR0000SAF1,1977,M10,66.6,
CUSR0000SAF1,1977,M11,67.1,
CUSR0000SAF1,1977,M12,67.4,
CUSR0000SAF1,1978,M01,67.9,
CUSR0000SAF1,1978,M02,68.6,
CUSR0000SAF1,1978,M03,69.5,
CUSR0000SAF1,1978,M04,70.6,
CUSR0000SAF1,1978,M05,71.6,
CUSR0000SAF1,1978,M06,72.7,
CUSR0000SAF1,1978,M07,73.0,
CUSR0000SAF1,1978,M08,73.3,
CUSR0000SAF1,1978,M09,73.6,
CUSR0000SAF1,1978,M10,74.2,
CUSR0000SAF1,1978,M11,74.7,
CUSR0000SAF1,1978,M12,75.1,
CUSR0000SAF1,1979,M01,76.4,
CUSR0000SAF1,1979,M02,77.7,
CUSR0000SAF1,1979,M03,78.4,
CUSR0000SAF1,1979,M04,79.0,
CUSR0000SAF1,1979,M05,79.7,
CUSR0000SAF1,1979,M06,80.0,
CUSR0000SAF1,1979,M07,80.5,
CUSR0000SAF1,1979,M08,80.4,
CUSR0000SAF1,1979,M09,80.9,
CUSR0000SAF1,1979,M10,81.5,
CUSR0000SAF1,1979,M11,82.0,
CUSR0000SAF1,1979,M12,82.8,
CUSR0000SAF1,1980,M01,83.3,
CUSR0000SAF1,1980,M02,83.4,
CUSR0000SAF1,1980,M03,84.1,
CUSR0000SAF1,1980,M04,84.7,
CUSR0000SAF1,1980,M05,85.2,
CUSR0000SAF1,1980,M06,85.7,
CUSR0000SAF1,1980,M07,86.6,
CUSR0000SAF1,1980,M08,88.0,
CUSR0000SAF1,1980,M09,89.1,
CUSR0000SAF1,1980,M10,89.8,
CUSR0000SAF1,1980,M11,90.8,
CUSR0000SAF1,1980,M12,91.3,
CUSR0000SAF1,1981,M01,91.6,
CUSR0000SAF1,1981,M02,92.1,
CUSR0000SAF1,1981,M03,92.6,
CUSR0000SAF1,1981,M04,92.8,
CUSR0000SAF1,1981,M05,92.8,
CUSR0000SAF1,1981,M06,93.2,
CUSR0000SAF1,1981,M07,93.9,
CUSR0000SAF1,1981,M08,94.4,
CUSR0000SAF1,1981,M09,94.8,
CUSR0000SAF1,1981,M10,95.0,
CUSR0000SAF1,1981,M11,95.1,
CUSR0000SAF1,1981,M12,95.3,
CUSR0000SAF1,1982,M01,95.6,
CUSR0000SAF1,1982,M02,96.3,
CUSR0000SAF1,1982,M03,96.2,
CUSR0000SAF1,1982,M04,96.4,
CUSR0000SAF1,1982,M05,97.2,
CUSR0000SAF1,1982,M06,98.1,
CUSR0000SAF1,1982,M07,98.2,
CUSR0000SAF1,1982,M08,98.0,
CUSR0000SAF1,1982,M09,98.2,
CUSR0000SAF1,1982,M10,98.2,
CUSR0000SAF1,1982,M11,98.2,
CUSR0000SAF1,1982,M12,98.2,
CUSR0000SAF1,1983,M01,98.1,
CUSR0000SAF1,1983,M02,98.2,
CUSR0000SAF1,1983,M03,98.8,
CUSR0000SAF1,1983,M04,99.2,
CUSR0000SAF1,1983,M05,99.5,
CUSR0000SAF1,1983,M06,99.6,
CUSR0000SAF1,1983,M07,99.6,
CUSR0000SAF1,1983,M08,99.7,
CUSR0000SAF1,1983,M09,100.0,
CUSR0000SAF1,1983,M10,100.3,
CUSR0000SAF1,1983,M11,100.3,
CUSR0000SAF1,1983,M12,100.6,
CUSR0000SAF1,1984,M01,102.0,
CUSR0000SAF1,1984,M02,102.7,
CUSR0000SAF1,1984,M03,102.9,
CUSR0000SAF1,1984,M04,102.9,
CUSR0000SAF1,1984,M05,102.7,
CUSR0000SAF1,1984,M06,103.1,
CUSR0000SAF1,1984,M07,103.3,
CUSR0000SAF1,1984,M08,103.9,
CUSR0000SAF1,1984,M09,103.8,
CUSR0000SAF1,1984,M10,104.0,
CUSR0000SAF1,1984,M11,104.1,
CUSR0000SAF1,1984,M12,104.5,
CUSR0000SAF1,1985,M01,104.7,
CUSR0000SAF1,1985,M02,105.2,
CUSR0000SAF1,1985,M03,105.5,
CUSR0000SAF1,1985,M04,105.4,
CUSR0000SAF1,1985,M05,105.2,
CUSR0000SAF1,1985,M06,105.5,
CUSR0000SAF1,1985,M07,105.5,
CUSR0000SAF1,1985,M08,105.6,
CUSR0000SAF1,1985,M09,105.8,
CUSR0000SAF1,1985,M10,105.8,
CUSR0000SAF1,1985,M11,106.5,
CUSR0000SAF1,1985,M12,107.3,
CUSR0000SAF1,1986,M01,107.5,
CUSR0000SAF1,1986,M02,107.3,
CUSR0000SAF1,1986,M03,107.5,
CUSR0000SAF1,1986,M04,107.7,
CUSR0000SAF1,1986,M05,108.2,
CUSR0000SAF1,1986,M06,108.3,
CUSR0000SAF1,1986,M07,109.1,
CUSR0000SAF1,1986,M08,110.1,
CUSR0000SAF1,1986,M09,110.2,
CUSR0000SAF1,1986,M10,110.5,
CUSR0000SAF1,1986,M11,111.1,
CUSR0000SAF1,1986,M12,111.4,
CUSR0000SAF1,1987,M01,111.8,
CUSR0000SAF1,1987,M02,112.2,
CUSR0000SAF1,1987,M03,112.4,
CUSR0000SAF1,1987,M04,112.6,
CUSR0000SAF1,1987,M05,113.2,
CUSR0000SAF1,1987,M06,113.9,
CUSR0000SAF1,1987,M07,113.7,
CUSR0000SAF1,1987,M08,113.9,
CUSR0000SAF1,1987,M09,114.3,
CUSR0000SAF1,1987,M10,114.5,
CUSR0000SAF1,1987,M11,114.5,
CUSR0000SAF1,1987,M12,115.1,
CUSR0000SAF1,1988,M01,115.6,
CUSR0000SAF1,1988,M02,115.6,
CUSR0000SAF1,1988,M03,115.8,
CUSR0000SAF1,1988,M04,116.4,
CUSR0000SAF1,1988,M05,116.9,
CUSR0000SAF1,1988,M06,117.6,
CUSR0000SAF1,1988,M07,118.8,
CUSR0000SAF1,1988,M08,119.4,
CUSR0000SAF1,1988,M09,120.1,
CUSR0000SAF1,1988,M10,120.3,
CUSR0000SAF1,1988,M11,120.5,
CUSR0000SAF1,1988,M12,121.1,
CUSR0000SAF1,1989,M01,121.6,
CUSR0000SAF1,1989,M02,122.5,
CUSR0000SAF1,1989,M03,123.2,
CUSR0000SAF1,1989,M04,123.9,
CUSR0000SAF1,1989,M05,124.7,
CUSR0000SAF1,1989,M06,125.1,
CUSR0000SAF1,1989,M07,125.6,
CUSR0000SAF1,1989,M08,125.9,
CUSR0000SAF1,1989,M09,126.3,
CUSR0000SAF1,1989,M10,126.8,
CUSR0000SAF1,1989,M11,127.4,
CUSR0000SAF1,1989,M12,127.8,
CUSR0000SAF1,1990,M01,129.7,
CUSR0000SAF1,1990,M02,130.8,
CUSR0000SAF1,1990,M03,131.0,
CUSR0000SAF1,1990,M04,130.8,
CUSR0000SAF1,1990,M05,131.1,
CUSR0000SAF1,1990,M06,132.1,
CUSR0000SAF1,1990,M07,132.8,
CUSR0000SAF1,1990,M08,133.2,
CUSR0000SAF1,1990,M09,133.6,
CUSR0000SAF1,1990,M10,134.1,
CUSR0000SAF1,1990,M11,134.5,
CUSR0000SAF1,1990,M12,134.6,
CUSR0000SAF1,1991,M01,135.0,
CUSR0000SAF1,1991,M02,135.1,
CUSR0000SAF1,1991,M03,135.3,
CUSR0000SAF1,1991,M04,136.1,
CUSR0000SAF1,1991,M05,136.6,
CUSR0000SAF1,1991,M06,137.4,
CUSR0000SAF1,1991,M07,136.7,
CUSR0000SAF1,1991,M08,136.2,
CUSR0000SAF1,1991,M09,136.4,
CUSR0000SAF1,1991,M10,136.2,
CUSR0000SAF1,1991,M11,136.7,
CUSR0000SAF1,1991,M12,137.0,
CUSR0000SAF1,1992,M01,136.6,
CUSR0000SAF1,1992,M02,137.1,
CUSR0000SAF1,1992,M03,137.6,
CUSR0000SAF1,1992,M04,137.5,
CUSR0000SAF1,1992,M05,137.2,
CUSR0000SAF1,1992,M06,137.6,
CUSR0000SAF1,1992,M07,137.4,
CUSR0000SAF1,1992,M08,138.4,
CUSR0000SAF1,1992,M09,138.9,
CUSR0000SAF1,1992,M10,138.9,
CUSR0000SAF1,1992,M11,138.7,
CUSR0000SAF1,1992,M12,138.8,
CUSR0000SAF1,1993,M01,139.1,
CUSR0000SAF1,1993,M02,139.6,
CUSR0000SAF1,1993,M03,139.6,
CUSR0000SAF1,1993,M04,140.0,
CUSR0000SAF1,1993,M05,141.0,
CUSR0000SAF1,1993,M06,140.6,
CUSR0000SAF1,1993,M07,140.6,
CUSR0000SAF1,1993,M08,141.1,
CUSR0000SAF1,1993,M09,141.4,
CUSR0000SAF1,1993,M10,142.0,
CUSR0000SAF1,1993,M11,142.3,
CUSR0000SAF1,1993,M12,142.8,
CUSR0000SAF1,1994,M01,142.9,
CUSR0000SAF1,1994,M02,142.7,
CUSR0000SAF1,1994,M03,142.7,
CUSR0000SAF1,1994,M04,143.0,
CUSR0000SAF1,1994,M05,143.3,
CUSR0000SAF1,1994,M06,143.8,
CUSR0000SAF1,1994,M07,144.6,
CUSR0000SAF1,1994,M08,145.1,
CUSR0000SAF1,1994,M09,145.3,
CUSR0000SAF1,1994,M10,145.3,
CUSR0000SAF1,1994,M11,145.6,
CUSR0000SAF1,1994,M12,146.8,
CUSR0000SAF1,1995,M01,146.7,
CUSR0000SAF1,1995,M02,147.3,
CUSR0000SAF1,1995,M03,147.1,
CUSR0000SAF1,1995,M04,148.1,
CUSR0000SAF1,1995,M05,148.2,
CUSR0000SAF1,1995,M06,148.3,
CUSR0000SAF1,1995,M07,148.5,
CUSR0000SAF1,1995,M08,148.6,
CUSR0000SAF1,1995,M09,149.1,
CUSR0000SAF1,1995,M10,149.5,
CUSR0000SAF1,1995,M11,149.6,
CUSR0000SAF1,1995,M12,149.9,
CUSR0000SAF1,1996,M01,150.4,
CUSR0000SAF1,1996,M02,150.8,
CUSR0000SAF1,1996,M03,151.4,
CUSR0000SAF1,1996,M04,152.0,
CUSR0000SAF1,1996,M05,151.9,
CUSR0000SAF1,1996,M06,152.9,
CUSR0000SAF1,1996,M07,153.4,
CUSR0000SAF1,1996,M08,153.9,
CUSR0000SAF1,1996,M09,154.6,
CUSR0000SAF1,1996,M10,155.5,
CUSR0000SAF1,1996,M11,156.1,
CUSR0000SAF1,1996,M12,156.3,
CUSR0000SAF1,1997,M01,155.9,
CUSR0000SAF1,1997,M02,156.5,
CUSR0000SAF1,1997,M03,156.6,
CUSR0000SAF1,1997,M04,156.5,
CUSR0000SAF1,1997,M05,156.6,
CUSR0000SAF1,1997,M06,156.9,
CUSR0000SAF1,1997,M07,157.2,
CUSR0000SAF1,1997,M08,157.7,
CUSR0000SAF1,1997,M09,158.0,
CUSR0000SAF1,1997,M10,158.3,
CUSR0000SAF1,1997,M11,158.6,
CUSR0000SAF1,1997,M12,158.7,
CUSR0000SAF1,1998,M01,159.5,
CUSR0000SAF1,1998,M02,159.4,
CUSR0000SAF1,1998,M03,159.7,
CUSR0000SAF1,1998,M04,159.7,
CUSR0000SAF1,1998,M05,160.3,
CUSR0000SAF1,1998,M06,160.2,
CUSR0000SAF1,1998,M07,160.6,
CUSR0000SAF1,1998,M08,161.0,
CUSR0000SAF1,1998,M09,161.1,
CUSR0000SAF1,1998,M10,162.0,
CUSR0000SAF1,1998,M11,162.2,
CUSR0000SAF1,1998,M12,162.4,
CUSR0000SAF1,1999,M01,163.0,
CUSR0000SAF1,1999,M02,163.3,
CUSR0000SAF1,1999,M03,163.3,
CUSR0000SAF1,1999,M04,163.5,
CUSR0000SAF1,1999,M05,163.8,
CUSR0000SAF1,1999,M06,163.7,
CUSR0000SAF1,1999,M07,163.9,
CUSR0000SAF1,1999,M08,164.2,
CUSR0000SAF1,1999,M09,164.6,
CUSR0000SAF1,1999,M10,165.0,
CUSR0000SAF1,1999,M11,165.3,
CUSR0000SAF1,1999,M12,165.5,
CUSR0000SAF1,2000,M01,165.6,
CUSR0000SAF1,2000,M02,166.2,
CUSR0000SAF1,2000,M03,166.5,
CUSR0000SAF1,2000,M04,166.7,
CUSR0000SAF1,2000,M05,167.3,
CUSR0000SAF1,2000,M06,167.4,
CUSR0000SAF1,2000,M07,168.3,
CUSR0000SAF1,2000,M08,168.7,
CUSR0000SAF1,2000,M09,168.9,
CUSR0000SAF1,2000,M10,169.0,
CUSR0000SAF1,2000,M11,169.2,
CUSR0000SAF1,2000,M12,170.0,
CUSR0000SAF1,2001,M01,170.3,
CUSR0000SAF1,2001,M02,171.2,
CUSR0000SAF1,2001,M03,171.7,
CUSR0000SAF1,2001,M04,172.1,
CUSR0000SAF1,2001,M05,172.4,
CUSR0000SAF1,2001,M06,173.1,
CUSR0000SAF1,2001,M07,173.6,
CUSR0000SAF1,2001,M08,174.0,
CUSR0000SAF1,2001,M09,174.2,
CUSR0000SAF1,2001,M10,174.8,
CUSR0000SAF1,2001,M11,174.9,
CUSR0000SAF1,2001,M12,174.7,
CUSR0000SAF1,2002,M01,175.3,
CUSR0000SAF1,2002,M02,175.7,
CUSR0000SAF1,2002,M03,176.1,
CUSR0000SAF1,2002,M04,176.4,
CUSR0000SAF1,2002,M05,175.8,
CUSR0000SAF1,2002,M06,175.9,
CUSR0000SAF1,2002,M07,176.1,
CUSR0000SAF1,2002,M08,176.1,
CUSR0000SAF1,2002,M09,176.5,
CUSR0000SAF1,2002,M10,176.4,
CUSR0000SAF1,2002,M11,176.9,
CUSR0000SAF1,2002,M12,177.1,
CUSR0000SAF1,2003,M01,177.1,
CUSR0000SAF1,2003,M02,178.1,
CUSR0000SAF1,2003,M03,178.4,
CUSR0000SAF1,2003,M04,178.5,
CUSR0000SAF1,2003,M05,178.8,
CUSR0000SAF1,2003,M06,179.7,
CUSR0000SAF1,2003,M07,179.8,
CUSR0000SAF1,2003,M08,180.5,
CUSR0000SAF1,2003,M09,180.9,
CUSR0000SAF1,2003,M10,181.6,
CUSR0000SAF1,2003,M11,182.6,
CUSR0000SAF1,2003,M12,183.5,
CUSR0000SAF1,2004,M01,183.4,
CUSR0000SAF1,2004,M02,183.9,
CUSR0000SAF1,2004,M03,184.2,
CUSR0000SAF1,2004,M04,184.6,
CUSR0000SAF1,2004,M05,186.1,
CUSR0000SAF1,2004,M06,186.4,
CUSR0000SAF1,2004,M07,186.8,
CUSR0000SAF1,2004,M08,187.0,
CUSR0000SAF1,2004,M09,186.9,
